event_id,user_id,session_id,event_type,product_id,query_text,duration_ms,created_at,page,product_type
EVT_000675,US_068,SSN_US_068_01,paginate,,,1286,2026-04-09T23:35:11Z,products_list,LAPTOP
EVT_000676,US_068,SSN_US_068_01,checkout_start,,,3584,2026-04-09T23:35:53Z,checkout,LAPTOP
EVT_000677,US_068,SSN_US_068_01,sort,,sort: price_desc,,2026-04-09T23:37:43Z,products_list,LAPTOP
EVT_000678,US_068,SSN_US_068_01,search,,laptop gaming rtx,,2026-04-09T23:41:16Z,products_list,LAPTOP
EVT_000679,US_068,SSN_US_068_01,add_to_cart,6,,7684,2026-04-09T23:43:48Z,cart,LAPTOP
EVT_000680,US_068,SSN_US_068_01,remove_from_cart,4,,5735,2026-04-09T23:44:34Z,cart,LAPTOP
EVT_000681,US_069,SSN_US_069_01,view,6,,58178,2026-04-17T01:02:00Z,product_detail,LAPTOP
EVT_000682,US_069,SSN_US_069_02,purchase,3,,10438,2026-04-17T01:03:31Z,checkout_success,LAPTOP
EVT_000683,US_069,SSN_US_069_01,chat,12,Máy có nóng khi chạy lâu không?,,2026-04-17T01:06:18Z,chat_widget,LAPTOP
EVT_000684,US_069,SSN_US_069_02,checkout_start,,,7511,2026-04-17T01:08:59Z,checkout,LAPTOP
EVT_000685,US_069,SSN_US_069_01,paginate,,,2887,2026-04-17T01:11:18Z,products_list,LAPTOP
EVT_000686,US_069,SSN_US_069_02,sort,,sort: price_desc,,2026-04-17T01:13:44Z,products_list,LAPTOP
EVT_000687,US_069,SSN_US_069_01,remove_from_cart,10,,3255,2026-04-17T01:16:55Z,cart,LAPTOP
EVT_000688,US_069,SSN_US_069_02,add_to_cart,14,,1636,2026-04-17T01:19:06Z,cart,LAPTOP
EVT_000689,US_069,SSN_US_069_01,filter,,filter: purpose=gaming,,2026-04-17T01:20:50Z,products_list,LAPTOP
EVT_000690,US_069,SSN_US_069_02,search,,laptop đồ hoạ kỹ thuật 20 triệu,,2026-04-17T01:23:52Z,products_list,LAPTOP
EVT_000691,US_070,SSN_US_070_01,sort,,sort: newest,,2026-04-10T23:55:00Z,products_list,LAPTOP
EVT_000692,US_070,SSN_US_070_02,chat,3,Con này có nâng cấp RAM/SSD được không?,,2026-04-10T23:57:12Z,chat_widget,LAPTOP
EVT_000693,US_070,SSN_US_070_03,filter,,filter: purpose=đồ hoạ - kỹ thuật,,2026-04-11T00:00:03Z,products_list,LAPTOP
EVT_000694,US_070,SSN_US_070_01,view,13,,73126,2026-04-11T00:02:51Z,product_detail,LAPTOP
EVT_000695,US_070,SSN_US_070_02,remove_from_cart,3,,2784,2026-04-11T00:04:38Z,cart,LAPTOP
EVT_000696,US_070,SSN_US_070_03,purchase,10,,5800,2026-04-11T00:04:56Z,checkout_success,LAPTOP
EVT_000697,US_070,SSN_US_070_01,add_to_cart,1,,5112,2026-04-11T00:05:54Z,cart,LAPTOP
EVT_000698,US_070,SSN_US_070_02,paginate,,,2515,2026-04-11T00:07:24Z,products_list,LAPTOP
EVT_000699,US_070,SSN_US_070_03,checkout_start,,,8765,2026-04-11T00:08:12Z,checkout,LAPTOP
EVT_000700,US_070,SSN_US_070_01,search,,laptop mỏng nhẹ pin trâu,,2026-04-11T00:11:18Z,products_list,LAPTOP
EVT_000701,US_071,SSN_US_071_01,add_to_cart,8,,8972,2026-04-20T15:55:00Z,cart,LAPTOP
EVT_000702,US_071,SSN_US_071_02,chat,6,Con này có nâng cấp RAM/SSD được không?,,2026-04-20T15:57:26Z,chat_widget,LAPTOP
EVT_000703,US_071,SSN_US_071_03,view,11,,68593,2026-04-20T15:59:06Z,product_detail,LAPTOP
EVT_000704,US_071,SSN_US_071_01,remove_from_cart,12,,2965,2026-04-20T16:02:58Z,cart,LAPTOP
EVT_000705,US_071,SSN_US_071_02,checkout_start,,,9932,2026-04-20T16:05:44Z,checkout,LAPTOP
EVT_000706,US_071,SSN_US_071_03,purchase,4,,8571,2026-04-20T16:06:43Z,checkout_success,LAPTOP
EVT_000707,US_071,SSN_US_071_01,paginate,,,2022,2026-04-20T16:09:15Z,products_list,LAPTOP
EVT_000708,US_071,SSN_US_071_02,sort,,sort: price_desc,,2026-04-20T16:10:22Z,products_list,LAPTOP
EVT_000709,US_071,SSN_US_071_03,filter,,filter: purpose=gaming,,2026-04-20T16:13:49Z,products_list,LAPTOP
EVT_000710,US_071,SSN_US_071_01,search,,laptop mỏng nhẹ pin trâu,,2026-04-20T16:16:59Z,products_list,LAPTOP
EVT_000711,US_072,SSN_US_072_01,chat,13,Pin dùng văn phòng được bao lâu?,,2026-04-16T10:30:00Z,chat_widget,LAPTOP
EVT_000712,US_072,SSN_US_072_02,remove_from_cart,1,,3156,2026-04-16T10:31:24Z,cart,LAPTOP
EVT_000713,US_072,SSN_US_072_03,view,2,,40699,2026-04-16T10:34:36Z,product_detail,LAPTOP
EVT_000714,US_072,SSN_US_072_01,sort,,sort: newest,,2026-04-16T10:36:39Z,products_list,LAPTOP
EVT_000715,US_072,SSN_US_072_02,checkout_start,,,9849,2026-04-16T10:37:54Z,checkout,LAPTOP
EVT_000716,US_072,SSN_US_072_03,search,,laptop mỏng nhẹ pin trâu,,2026-04-16T10:38:58Z,products_list,LAPTOP
EVT_000717,US_072,SSN_US_072_01,filter,,filter: purpose=đồ hoạ - kỹ thuật,,2026-04-16T10:42:39Z,products_list,LAPTOP
EVT_000718,US_072,SSN_US_072_02,paginate,,,3102,2026-04-16T10:43:58Z,products_list,LAPTOP
EVT_000719,US_072,SSN_US_072_03,purchase,5,,6249,2026-04-16T10:47:06Z,checkout_success,LAPTOP
EVT_000720,US_072,SSN_US_072_01,add_to_cart,10,,7569,2026-04-16T10:47:43Z,cart,LAPTOP
EVT_000721,US_073,SSN_US_073_01,add_to_cart,2,,7080,2026-04-08T01:42:00Z,cart,LAPTOP
EVT_000722,US_073,SSN_US_073_01,view,3,,18339,2026-04-08T01:45:27Z,product_detail,LAPTOP
EVT_000723,US_073,SSN_US_073_01,paginate,,,1446,2026-04-08T01:47:57Z,products_list,LAPTOP
EVT_000724,US_073,SSN_US_073_01,filter,,filter: purpose=đồ hoạ - kỹ thuật,,2026-04-08T01:49:51Z,products_list,LAPTOP
EVT_000725,US_073,SSN_US_073_01,checkout_start,,,9793,2026-04-08T01:53:46Z,checkout,LAPTOP
EVT_000726,US_073,SSN_US_073_01,remove_from_cart,11,,2433,2026-04-08T01:55:58Z,cart,LAPTOP
EVT_000727,US_073,SSN_US_073_01,search,,laptop gaming rtx,,2026-04-08T01:59:21Z,products_list,LAPTOP
EVT_000728,US_073,SSN_US_073_01,chat,5,Máy này có phù hợp học IT + làm đồ hoạ không?,,2026-04-08T02:00:53Z,chat_widget,LAPTOP
EVT_000729,US_073,SSN_US_073_01,sort,,sort: price_asc,,2026-04-08T02:04:19Z,products_list,LAPTOP
EVT_000730,US_073,SSN_US_073_01,purchase,10,,7804,2026-04-08T02:07:15Z,checkout_success,LAPTOP
EVT_000731,US_074,SSN_US_074_01,paginate,,,2022,2026-04-02T05:26:00Z,products_list,LAPTOP
EVT_000732,US_074,SSN_US_074_02,add_to_cart,10,,2379,2026-04-02T05:28:35Z,cart,LAPTOP
EVT_000733,US_074,SSN_US_074_03,purchase,5,,11444,2026-04-02T05:30:10Z,checkout_success,LAPTOP
EVT_000734,US_074,SSN_US_074_01,chat,9,Con này có nâng cấp RAM/SSD được không?,,2026-04-02T05:33:04Z,chat_widget,LAPTOP
EVT_000735,US_074,SSN_US_074_02,view,15,,26794,2026-04-02T05:35:20Z,product_detail,LAPTOP
EVT_000736,US_074,SSN_US_074_03,sort,,sort: newest,,2026-04-02T05:39:07Z,products_list,LAPTOP
EVT_000737,US_074,SSN_US_074_01,checkout_start,,,6470,2026-04-02T05:41:16Z,checkout,LAPTOP
EVT_000738,US_074,SSN_US_074_02,remove_from_cart,13,,1722,2026-04-02T05:42:15Z,cart,LAPTOP
EVT_000739,US_074,SSN_US_074_03,search,,laptop mỏng nhẹ pin trâu,,2026-04-02T05:43:49Z,products_list,LAPTOP
EVT_000740,US_074,SSN_US_074_01,filter,,filter: purpose=gaming,,2026-04-02T05:47:06Z,products_list,LAPTOP
EVT_000741,US_075,SSN_US_075_01,search,,laptop đồ hoạ kỹ thuật 20 triệu,,2026-04-06T00:47:00Z,products_list,LAPTOP
EVT_000742,US_075,SSN_US_075_02,remove_from_cart,11,,1581,2026-04-06T00:48:52Z,cart,LAPTOP
EVT_000743,US_075,SSN_US_075_01,filter,,filter: purpose=mỏng nhẹ,,2026-04-06T00:49:49Z,products_list,LAPTOP
EVT_000744,US_075,SSN_US_075_02,chat,6,Pin dùng văn phòng được bao lâu?,,2026-04-06T00:52:01Z,chat_widget,LAPTOP
EVT_000745,US_075,SSN_US_075_01,checkout_start,,,6272,2026-04-06T00:52:12Z,checkout,LAPTOP
EVT_000746,US_075,SSN_US_075_02,purchase,4,,11319,2026-04-06T00:54:00Z,checkout_success,LAPTOP
EVT_000747,US_075,SSN_US_075_01,view,5,,39602,2026-04-06T00:57:22Z,product_detail,LAPTOP
EVT_000748,US_075,SSN_US_075_02,sort,,sort: newest,,2026-04-06T00:58:49Z,products_list,LAPTOP
EVT_000749,US_075,SSN_US_075_01,paginate,,,3146,2026-04-06T01:02:04Z,products_list,LAPTOP
EVT_000750,US_075,SSN_US_075_02,add_to_cart,5,,6854,2026-04-06T01:02:16Z,cart,LAPTOP
EVT_000751,US_076,SSN_US_076_01,remove_from_cart,11,,3216,2026-04-08T01:42:00Z,cart,LAPTOP
EVT_000752,US_076,SSN_US_076_02,search,,laptop AI ryzen,,2026-04-08T01:43:44Z,products_list,LAPTOP
EVT_000753,US_076,SSN_US_076_03,add_to_cart,4,,2594,2026-04-08T01:44:50Z,cart,LAPTOP
EVT_000754,US_076,SSN_US_076_01,filter,,filter: purpose=mỏng nhẹ,,2026-04-08T01:47:02Z,products_list,LAPTOP
EVT_000755,US_076,SSN_US_076_02,purchase,12,,13924,2026-04-08T01:49:08Z,checkout_success,LAPTOP
EVT_000756,US_076,SSN_US_076_03,sort,,sort: price_desc,,2026-04-08T01:50:53Z,products_list,LAPTOP
EVT_000757,US_076,SSN_US_076_01,chat,9,Màn hình có đẹp để làm thiết kế không?,,2026-04-08T01:54:02Z,chat_widget,LAPTOP
EVT_000758,US_076,SSN_US_076_02,paginate,,,3001,2026-04-08T01:57:25Z,products_list,LAPTOP
EVT_000759,US_076,SSN_US_076_03,checkout_start,,,5578,2026-04-08T02:01:00Z,checkout,LAPTOP
EVT_000760,US_076,SSN_US_076_01,view,4,,62586,2026-04-08T02:04:25Z,product_detail,LAPTOP
EVT_000761,US_077,SSN_US_077_01,sort,,sort: price_asc,,2026-04-03T16:28:00Z,products_list,LAPTOP
EVT_000762,US_077,SSN_US_077_02,remove_from_cart,14,,5062,2026-04-03T16:29:33Z,cart,LAPTOP
EVT_000763,US_077,SSN_US_077_03,filter,,filter: purpose=mỏng nhẹ,,2026-04-03T16:31:36Z,products_list,LAPTOP
EVT_000764,US_077,SSN_US_077_01,checkout_start,,,5365,2026-04-03T16:34:40Z,checkout,LAPTOP
EVT_000765,US_077,SSN_US_077_02,chat,10,Màn hình có đẹp để làm thiết kế không?,,2026-04-03T16:37:53Z,chat_widget,LAPTOP
EVT_000766,US_077,SSN_US_077_03,search,,laptop AI ryzen,,2026-04-03T16:38:26Z,products_list,LAPTOP
EVT_000767,US_077,SSN_US_077_01,paginate,,,1027,2026-04-03T16:40:30Z,products_list,LAPTOP
EVT_000768,US_077,SSN_US_077_02,view,3,,51636,2026-04-03T16:42:36Z,product_detail,LAPTOP
EVT_000769,US_077,SSN_US_077_03,add_to_cart,8,,6119,2026-04-03T16:44:32Z,cart,LAPTOP
EVT_000770,US_077,SSN_US_077_01,purchase,9,,11575,2026-04-03T16:44:56Z,checkout_success,LAPTOP
EVT_000771,US_078,SSN_US_078_01,checkout_start,,,3130,2026-04-01T12:16:00Z,checkout,LAPTOP
EVT_000772,US_078,SSN_US_078_02,add_to_cart,1,,3851,2026-04-01T12:18:10Z,cart,LAPTOP
EVT_000773,US_078,SSN_US_078_01,paginate,,,1537,2026-04-01T12:20:04Z,products_list,LAPTOP
EVT_000774,US_078,SSN_US_078_02,remove_from_cart,3,,4243,2026-04-01T12:23:30Z,cart,LAPTOP
EVT_000775,US_078,SSN_US_078_01,filter,,filter: purpose=gaming,,2026-04-01T12:25:15Z,products_list,LAPTOP
EVT_000776,US_078,SSN_US_078_02,purchase,14,,10184,2026-04-01T12:27:19Z,checkout_success,LAPTOP
EVT_000777,US_078,SSN_US_078_01,chat,2,Con này có nâng cấp RAM/SSD được không?,,2026-04-01T12:29:05Z,chat_widget,LAPTOP
EVT_000778,US_078,SSN_US_078_02,view,11,,74379,2026-04-01T12:29:49Z,product_detail,LAPTOP
EVT_000779,US_078,SSN_US_078_01,sort,,sort: price_asc,,2026-04-01T12:31:28Z,products_list,LAPTOP
EVT_000780,US_078,SSN_US_078_02,search,,laptop AI ryzen,,2026-04-01T12:32:23Z,products_list,LAPTOP
EVT_000781,US_079,SSN_US_079_01,purchase,14,,7762,2026-04-05T23:14:00Z,checkout_success,LAPTOP
EVT_000782,US_079,SSN_US_079_02,view,8,,40685,2026-04-05T23:15:13Z,product_detail,LAPTOP
EVT_000783,US_079,SSN_US_079_03,filter,,filter: purpose=gaming,,2026-04-05T23:16:02Z,products_list,LAPTOP
EVT_000784,US_079,SSN_US_079_01,remove_from_cart,15,,1724,2026-04-05T23:17:00Z,cart,LAPTOP
EVT_000785,US_079,SSN_US_079_02,checkout_start,,,8868,2026-04-05T23:17:18Z,checkout,LAPTOP
EVT_000786,US_079,SSN_US_079_03,add_to_cart,13,,8739,2026-04-05T23:20:05Z,cart,LAPTOP
EVT_000787,US_079,SSN_US_079_01,sort,,sort: price_asc,,2026-04-05T23:24:02Z,products_list,LAPTOP
EVT_000788,US_079,SSN_US_079_02,paginate,,,1644,2026-04-05T23:25:13Z,products_list,LAPTOP
EVT_000789,US_079,SSN_US_079_03,chat,2,Con này có nâng cấp RAM/SSD được không?,,2026-04-05T23:25:40Z,chat_widget,LAPTOP
EVT_000790,US_079,SSN_US_079_01,search,,laptop văn phòng dưới 15tr,,2026-04-05T23:25:58Z,products_list,LAPTOP
EVT_000791,US_080,SSN_US_080_01,filter,,filter: purpose=mỏng nhẹ,,2026-04-02T07:47:00Z,products_list,LAPTOP
EVT_000792,US_080,SSN_US_080_02,add_to_cart,15,,7492,2026-04-02T07:50:38Z,cart,LAPTOP
EVT_000793,US_080,SSN_US_080_03,sort,,sort: price_desc,,2026-04-02T07:53:15Z,products_list,LAPTOP
EVT_000794,US_080,SSN_US_080_01,chat,10,Máy có nóng khi chạy lâu không?,,2026-04-02T07:55:52Z,chat_widget,LAPTOP
EVT_000795,US_080,SSN_US_080_02,purchase,5,,6347,2026-04-02T07:57:02Z,checkout_success,LAPTOP
EVT_000796,US_080,SSN_US_080_03,paginate,,,2935,2026-04-02T08:00:01Z,products_list,LAPTOP
EVT_000797,US_080,SSN_US_080_01,view,7,,37693,2026-04-02T08:01:07Z,product_detail,LAPTOP
EVT_000798,US_080,SSN_US_080_02,checkout_start,,,2998,2026-04-02T08:02:27Z,checkout,LAPTOP
EVT_000799,US_080,SSN_US_080_03,remove_from_cart,10,,2234,2026-04-02T08:04:59Z,cart,LAPTOP
EVT_000800,US_080,SSN_US_080_01,search,,laptop 14 inch nhẹ,,2026-04-02T08:07:49Z,products_list,LAPTOP
EVT_000801,US_081,SSN_US_081_01,search,,laptop mỏng nhẹ pin trâu,,2026-04-16T01:22:00Z,products_list,LAPTOP
EVT_000802,US_081,SSN_US_081_02,filter,,filter: purpose=đồ hoạ - kỹ thuật,,2026-04-16T01:25:23Z,products_list,LAPTOP
EVT_000803,US_081,SSN_US_081_03,paginate,,,1787,2026-04-16T01:27:34Z,products_list,LAPTOP
EVT_000804,US_081,SSN_US_081_01,view,4,,37709,2026-04-16T01:31:21Z,product_detail,LAPTOP
EVT_000805,US_081,SSN_US_081_02,chat,12,Pin dùng văn phòng được bao lâu?,,2026-04-16T01:35:10Z,chat_widget,LAPTOP
EVT_000806,US_081,SSN_US_081_03,sort,,sort: price_desc,,2026-04-16T01:38:46Z,products_list,LAPTOP
EVT_000807,US_081,SSN_US_081_01,checkout_start,,,11214,2026-04-16T01:39:10Z,checkout,LAPTOP
EVT_000808,US_081,SSN_US_081_02,add_to_cart,7,,6065,2026-04-16T01:41:05Z,cart,LAPTOP
EVT_000809,US_081,SSN_US_081_03,purchase,3,,10363,2026-04-16T01:43:30Z,checkout_success,LAPTOP
EVT_000810,US_081,SSN_US_081_01,remove_from_cart,5,,2465,2026-04-16T01:44:42Z,cart,LAPTOP
EVT_000811,US_082,SSN_US_082_01,purchase,13,,13626,2026-04-03T14:54:00Z,checkout_success,LAPTOP
EVT_000812,US_082,SSN_US_082_02,chat,11,Con này có nâng cấp RAM/SSD được không?,,2026-04-03T14:57:15Z,chat_widget,LAPTOP
EVT_000813,US_082,SSN_US_082_03,paginate,,,2763,2026-04-03T14:58:20Z,products_list,LAPTOP
EVT_000814,US_082,SSN_US_082_01,remove_from_cart,14,,3527,2026-04-03T14:59:23Z,cart,LAPTOP
EVT_000815,US_082,SSN_US_082_02,checkout_start,,,2251,2026-04-03T15:00:50Z,checkout,LAPTOP
EVT_000816,US_082,SSN_US_082_03,filter,,filter: purpose=mỏng nhẹ,,2026-04-03T15:01:54Z,products_list,LAPTOP
EVT_000817,US_082,SSN_US_082_01,search,,laptop đồ hoạ kỹ thuật 20 triệu,,2026-04-03T15:05:13Z,products_list,LAPTOP
EVT_000818,US_082,SSN_US_082_02,sort,,sort: price_desc,,2026-04-03T15:08:34Z,products_list,LAPTOP
EVT_000819,US_082,SSN_US_082_03,view,12,,57610,2026-04-03T15:09:46Z,product_detail,LAPTOP
EVT_000820,US_082,SSN_US_082_01,add_to_cart,4,,4749,2026-04-03T15:12:56Z,cart,LAPTOP
EVT_000821,US_083,SSN_US_083_01,paginate,,,2723,2026-04-11T09:24:00Z,products_list,LAPTOP
EVT_000822,US_083,SSN_US_083_02,search,,laptop gaming rtx,,2026-04-11T09:27:24Z,products_list,LAPTOP
EVT_000823,US_083,SSN_US_083_03,view,6,,38507,2026-04-11T09:28:26Z,product_detail,LAPTOP
EVT_000824,US_083,SSN_US_083_01,sort,,sort: price_asc,,2026-04-11T09:30:21Z,products_list,LAPTOP
EVT_000825,US_083,SSN_US_083_02,chat,14,Pin dùng văn phòng được bao lâu?,,2026-04-11T09:32:55Z,chat_widget,LAPTOP
EVT_000826,US_083,SSN_US_083_03,remove_from_cart,3,,932,2026-04-11T09:36:14Z,cart,LAPTOP
EVT_000827,US_083,SSN_US_083_01,filter,,filter: purpose=đồ hoạ - kỹ thuật,,2026-04-11T09:37:30Z,products_list,LAPTOP
EVT_000828,US_083,SSN_US_083_02,add_to_cart,10,,7398,2026-04-11T09:40:09Z,cart,LAPTOP
EVT_000829,US_083,SSN_US_083_03,purchase,5,,6497,2026-04-11T09:42:05Z,checkout_success,LAPTOP
EVT_000830,US_083,SSN_US_083_01,checkout_start,,,7404,2026-04-11T09:43:05Z,checkout,LAPTOP
EVT_000831,US_084,SSN_US_084_01,filter,,filter: purpose=mỏng nhẹ,,2026-04-19T07:31:00Z,products_list,LAPTOP
EVT_000832,US_084,SSN_US_084_02,view,12,,53818,2026-04-19T07:31:45Z,product_detail,LAPTOP
EVT_000833,US_084,SSN_US_084_01,search,,laptop mỏng nhẹ pin trâu,,2026-04-19T07:34:00Z,products_list,LAPTOP
EVT_000834,US_084,SSN_US_084_02,checkout_start,,,10882,2026-04-19T07:37:57Z,checkout,LAPTOP
EVT_000835,US_084,SSN_US_084_01,chat,1,Con này có nâng cấp RAM/SSD được không?,,2026-04-19T07:40:51Z,chat_widget,LAPTOP
EVT_000836,US_084,SSN_US_084_02,sort,,sort: price_asc,,2026-04-19T07:41:09Z,products_list,LAPTOP
EVT_000837,US_084,SSN_US_084_01,remove_from_cart,11,,1197,2026-04-19T07:44:48Z,cart,LAPTOP
EVT_000838,US_084,SSN_US_084_02,paginate,,,826,2026-04-19T07:48:13Z,products_list,LAPTOP
EVT_000839,US_084,SSN_US_084_01,add_to_cart,3,,8402,2026-04-19T07:50:08Z,cart,LAPTOP
EVT_000840,US_084,SSN_US_084_02,purchase,4,,5113,2026-04-19T07:52:59Z,checkout_success,LAPTOP
EVT_000841,US_085,SSN_US_085_01,chat,1,Máy này có phù hợp học IT + làm đồ hoạ không?,,2026-04-01T06:32:00Z,chat_widget,LAPTOP
EVT_000842,US_085,SSN_US_085_01,view,9,,44957,2026-04-01T06:34:26Z,product_detail,LAPTOP
EVT_000843,US_085,SSN_US_085_01,filter,,filter: purpose=mỏng nhẹ,,2026-04-01T06:34:39Z,products_list,LAPTOP
EVT_000844,US_085,SSN_US_085_01,sort,,sort: newest,,2026-04-01T06:37:04Z,products_list,LAPTOP
EVT_000845,US_085,SSN_US_085_01,remove_from_cart,9,,3148,2026-04-01T06:38:24Z,cart,LAPTOP
EVT_000846,US_085,SSN_US_085_01,purchase,9,,11054,2026-04-01T06:38:38Z,checkout_success,LAPTOP
EVT_000847,US_085,SSN_US_085_01,paginate,,,1534,2026-04-01T06:42:14Z,products_list,LAPTOP
EVT_000848,US_085,SSN_US_085_01,search,,laptop đồ hoạ kỹ thuật 20 triệu,,2026-04-01T06:42:51Z,products_list,LAPTOP
EVT_000849,US_085,SSN_US_085_01,add_to_cart,3,,3474,2026-04-01T06:45:15Z,cart,LAPTOP
EVT_000850,US_085,SSN_US_085_01,checkout_start,,,10625,2026-04-01T06:46:14Z,checkout,LAPTOP
EVT_000851,US_086,SSN_US_086_01,purchase,11,,14647,2026-04-09T12:05:00Z,checkout_success,LAPTOP
EVT_000852,US_086,SSN_US_086_02,search,,laptop đồ hoạ kỹ thuật 20 triệu,,2026-04-09T12:08:24Z,products_list,LAPTOP
EVT_000853,US_086,SSN_US_086_01,sort,,sort: price_desc,,2026-04-09T12:08:57Z,products_list,LAPTOP
EVT_000854,US_086,SSN_US_086_02,filter,,filter: purpose=gaming,,2026-04-09T12:10:44Z,products_list,LAPTOP
EVT_000855,US_086,SSN_US_086_01,chat,8,Máy này có phù hợp học IT + làm đồ hoạ không?,,2026-04-09T12:13:15Z,chat_widget,LAPTOP
EVT_000856,US_086,SSN_US_086_02,view,1,,64061,2026-04-09T12:16:08Z,product_detail,LAPTOP
EVT_000857,US_086,SSN_US_086_01,paginate,,,1138,2026-04-09T12:17:01Z,products_list,LAPTOP
EVT_000858,US_086,SSN_US_086_02,checkout_start,,,9109,2026-04-09T12:19:18Z,checkout,LAPTOP
EVT_000859,US_086,SSN_US_086_01,remove_from_cart,13,,3513,2026-04-09T12:22:13Z,cart,LAPTOP
EVT_000860,US_086,SSN_US_086_02,add_to_cart,14,,2281,2026-04-09T12:24:47Z,cart,LAPTOP
EVT_000861,US_087,SSN_US_087_01,purchase,1,,7394,2026-04-02T07:13:00Z,checkout_success,LAPTOP
EVT_000862,US_087,SSN_US_087_02,view,3,,67299,2026-04-02T07:15:40Z,product_detail,LAPTOP
EVT_000863,US_087,SSN_US_087_03,sort,,sort: newest,,2026-04-02T07:19:20Z,products_list,LAPTOP
EVT_000864,US_087,SSN_US_087_01,add_to_cart,7,,2130,2026-04-02T07:23:00Z,cart,LAPTOP
EVT_000865,US_087,SSN_US_087_02,filter,,filter: purpose=mỏng nhẹ,,2026-04-02T07:24:26Z,products_list,LAPTOP
EVT_000866,US_087,SSN_US_087_03,remove_from_cart,4,,5442,2026-04-02T07:27:00Z,cart,LAPTOP
EVT_000867,US_087,SSN_US_087_01,search,,laptop văn phòng dưới 15tr,,2026-04-02T07:30:43Z,products_list,LAPTOP
EVT_000868,US_087,SSN_US_087_02,paginate,,,3014,2026-04-02T07:33:46Z,products_list,LAPTOP
EVT_000869,US_087,SSN_US_087_03,checkout_start,,,8288,2026-04-02T07:35:20Z,checkout,LAPTOP
EVT_000870,US_087,SSN_US_087_01,chat,12,Pin dùng văn phòng được bao lâu?,,2026-04-02T07:38:43Z,chat_widget,LAPTOP
EVT_000871,US_088,SSN_US_088_01,paginate,,,2136,2026-04-03T16:47:00Z,products_list,LAPTOP
EVT_000872,US_088,SSN_US_088_02,chat,11,Máy có nóng khi chạy lâu không?,,2026-04-03T16:47:17Z,chat_widget,LAPTOP
EVT_000873,US_088,SSN_US_088_03,remove_from_cart,8,,4819,2026-04-03T16:50:47Z,cart,LAPTOP
EVT_000874,US_088,SSN_US_088_01,filter,,filter: purpose=gaming,,2026-04-03T16:51:55Z,products_list,LAPTOP
EVT_000875,US_088,SSN_US_088_02,purchase,7,,11075,2026-04-03T16:54:26Z,checkout_success,LAPTOP
EVT_000876,US_088,SSN_US_088_03,checkout_start,,,11598,2026-04-03T16:55:23Z,checkout,LAPTOP
EVT_000877,US_088,SSN_US_088_01,sort,,sort: price_desc,,2026-04-03T16:58:22Z,products_list,LAPTOP
EVT_000878,US_088,SSN_US_088_02,view,13,,58541,2026-04-03T16:58:53Z,product_detail,LAPTOP
EVT_000879,US_088,SSN_US_088_03,search,,laptop mỏng nhẹ pin trâu,,2026-04-03T17:00:18Z,products_list,LAPTOP
EVT_000880,US_088,SSN_US_088_01,add_to_cart,2,,2172,2026-04-03T17:03:30Z,cart,LAPTOP
EVT_000881,US_089,SSN_US_089_01,sort,,sort: price_desc,,2026-04-13T22:50:00Z,products_list,LAPTOP
EVT_000882,US_089,SSN_US_089_01,purchase,5,,5674,2026-04-13T22:53:24Z,checkout_success,LAPTOP
EVT_000883,US_089,SSN_US_089_01,view,2,,30280,2026-04-13T22:54:07Z,product_detail,LAPTOP
EVT_000884,US_089,SSN_US_089_01,paginate,,,2638,2026-04-13T22:56:07Z,products_list,LAPTOP
EVT_000885,US_089,SSN_US_089_01,checkout_start,,,11088,2026-04-13T22:58:39Z,checkout,LAPTOP
EVT_000886,US_089,SSN_US_089_01,search,,laptop văn phòng dưới 15tr,,2026-04-13T23:01:00Z,products_list,LAPTOP
EVT_000887,US_089,SSN_US_089_01,chat,1,Máy này có phù hợp học IT + làm đồ hoạ không?,,2026-04-13T23:01:36Z,chat_widget,LAPTOP
EVT_000888,US_089,SSN_US_089_01,add_to_cart,9,,2262,2026-04-13T23:03:16Z,cart,LAPTOP
EVT_000889,US_089,SSN_US_089_01,remove_from_cart,10,,3457,2026-04-13T23:05:58Z,cart,LAPTOP
EVT_000890,US_089,SSN_US_089_01,filter,,filter: purpose=gaming,,2026-04-13T23:09:49Z,products_list,LAPTOP
EVT_000891,US_090,SSN_US_090_01,add_to_cart,5,,3966,2026-04-14T12:49:00Z,cart,LAPTOP
EVT_000892,US_090,SSN_US_090_02,filter,,filter: purpose=gaming,,2026-04-14T12:50:18Z,products_list,LAPTOP
EVT_000893,US_090,SSN_US_090_01,search,,laptop đồ hoạ kỹ thuật 20 triệu,,2026-04-14T12:51:05Z,products_list,LAPTOP
EVT_000894,US_090,SSN_US_090_02,checkout_start,,,9121,2026-04-14T12:51:57Z,checkout,LAPTOP
EVT_000895,US_090,SSN_US_090_01,chat,7,Máy có nóng khi chạy lâu không?,,2026-04-14T12:53:17Z,chat_widget,LAPTOP
EVT_000896,US_090,SSN_US_090_02,remove_from_cart,13,,1430,2026-04-14T12:55:30Z,cart,LAPTOP
EVT_000897,US_090,SSN_US_090_01,paginate,,,1830,2026-04-14T12:57:12Z,products_list,LAPTOP
EVT_000898,US_090,SSN_US_090_02,sort,,sort: newest,,2026-04-14T12:58:25Z,products_list,LAPTOP
EVT_000899,US_090,SSN_US_090_01,purchase,8,,13728,2026-04-14T13:01:15Z,checkout_success,LAPTOP
