event_id,user_id,session_id,event_type,product_id,query_text,duration_ms,created_at,page,product_type,time_since_prev_s,session_event_index,device,referrer,preferred_brand,preferred_budget,preferred_purpose,cart_size
EVT_015986,US_404,SSN_US_404_02,view,15,,25684,2026-04-07T15:14:34Z,product_detail,LAPTOP,11,3,mobile,referral,Lenovo,20-25tr,đồ hoạ - kỹ thuật,0
EVT_015987,US_404,SSN_US_404_02,add_to_wishlist,15,,2145,2026-04-07T15:15:54Z,wishlist,LAPTOP,80,4,mobile,referral,Lenovo,20-25tr,đồ hoạ - kỹ thuật,0
EVT_015988,US_404,SSN_US_404_02,search,,laptop học IT + lập trình,,2026-04-07T15:17:54Z,products_list,LAPTOP,120,5,mobile,referral,Lenovo,20-25tr,đồ hoạ - kỹ thuật,0
EVT_015989,US_404,SSN_US_404_02,view,7,,43526,2026-04-07T15:18:19Z,product_detail,LAPTOP,25,6,mobile,referral,Lenovo,20-25tr,đồ hoạ - kỹ thuật,0
EVT_015990,US_404,SSN_US_404_02,add_to_wishlist,7,,1260,2026-04-07T15:19:26Z,wishlist,LAPTOP,67,7,mobile,referral,Lenovo,20-25tr,đồ hoạ - kỹ thuật,0
EVT_015991,US_404,SSN_US_404_02,search,,laptop rtx 2050 dưới 10tr,,2026-04-07T15:22:35Z,products_list,LAPTOP,189,8,mobile,referral,Lenovo,20-25tr,đồ hoạ - kỹ thuật,0
EVT_015992,US_404,SSN_US_404_02,view,1,,73813,2026-04-07T15:26:12Z,product_detail,LAPTOP,217,9,mobile,referral,Lenovo,20-25tr,đồ hoạ - kỹ thuật,0
EVT_015993,US_404,SSN_US_404_02,add_to_wishlist,1,,2057,2026-04-07T15:27:42Z,wishlist,LAPTOP,90,10,mobile,referral,Lenovo,20-25tr,đồ hoạ - kỹ thuật,0
EVT_015994,US_404,SSN_US_404_02,search,,laptop đồ hoạ - kỹ thuật lenovo 20-25tr,,2026-04-07T15:31:26Z,products_list,LAPTOP,224,11,mobile,referral,Lenovo,20-25tr,đồ hoạ - kỹ thuật,0
EVT_015995,US_404,SSN_US_404_02,view,4,,19790,2026-04-07T15:34:22Z,product_detail,LAPTOP,176,12,mobile,referral,Lenovo,20-25tr,đồ hoạ - kỹ thuật,0
EVT_015996,US_404,SSN_US_404_03,search,,laptop intel arc 20-25tr,,2026-04-07T17:07:00Z,products_list,LAPTOP,0,1,mobile,referral,Lenovo,20-25tr,đồ hoạ - kỹ thuật,0
EVT_015997,US_404,SSN_US_404_03,filter,,filter: brand=lenovo,,2026-04-07T17:09:29Z,products_list,LAPTOP,149,2,mobile,referral,Lenovo,20-25tr,đồ hoạ - kỹ thuật,0
EVT_015998,US_404,SSN_US_404_03,view,13,,34054,2026-04-07T17:11:02Z,product_detail,LAPTOP,93,3,mobile,referral,Lenovo,20-25tr,đồ hoạ - kỹ thuật,0
EVT_015999,US_404,SSN_US_404_03,add_to_cart,13,,6610,2026-04-07T17:13:17Z,cart,LAPTOP,135,4,mobile,referral,Lenovo,20-25tr,đồ hoạ - kỹ thuật,1
EVT_016000,US_404,SSN_US_404_03,remove_from_cart,13,,843,2026-04-07T17:14:51Z,cart,LAPTOP,94,5,mobile,referral,Lenovo,20-25tr,đồ hoạ - kỹ thuật,0
EVT_016001,US_404,SSN_US_404_03,view,7,,58016,2026-04-07T17:16:17Z,product_detail,LAPTOP,86,6,mobile,referral,Lenovo,20-25tr,đồ hoạ - kỹ thuật,0
EVT_016002,US_404,SSN_US_404_03,add_to_cart,7,,7624,2026-04-07T17:18:30Z,cart,LAPTOP,133,7,mobile,referral,Lenovo,20-25tr,đồ hoạ - kỹ thuật,1
EVT_016003,US_404,SSN_US_404_03,search,,laptop lenovo 10-15tr,,2026-04-07T17:19:33Z,products_list,LAPTOP,63,8,mobile,referral,Lenovo,20-25tr,đồ hoạ - kỹ thuật,1
EVT_016004,US_404,SSN_US_404_03,view,7,,18967,2026-04-07T17:22:01Z,product_detail,LAPTOP,148,9,mobile,referral,Lenovo,20-25tr,đồ hoạ - kỹ thuật,1
EVT_016005,US_404,SSN_US_404_03,add_to_cart,7,,6864,2026-04-07T17:24:21Z,cart,LAPTOP,140,10,mobile,referral,Lenovo,20-25tr,đồ hoạ - kỹ thuật,2
EVT_016006,US_404,SSN_US_404_03,search,,laptop mỏng nhẹ dưới 20tr,,2026-04-07T17:27:49Z,products_list,LAPTOP,208,11,mobile,referral,Lenovo,20-25tr,đồ hoạ - kỹ thuật,2
EVT_016007,US_404,SSN_US_404_03,view,7,,45882,2026-04-07T17:27:59Z,product_detail,LAPTOP,10,12,mobile,referral,Lenovo,20-25tr,đồ hoạ - kỹ thuật,2
EVT_016008,US_404,SSN_US_404_03,add_to_cart,7,,2430,2026-04-07T17:30:27Z,cart,LAPTOP,148,13,mobile,referral,Lenovo,20-25tr,đồ hoạ - kỹ thuật,3
EVT_016009,US_404,SSN_US_404_03,search,,laptop đồ hoạ - kỹ thuật lenovo 20-25tr,,2026-04-07T17:31:49Z,products_list,LAPTOP,82,14,mobile,referral,Lenovo,20-25tr,đồ hoạ - kỹ thuật,3
EVT_016010,US_404,SSN_US_404_03,view,1,,39013,2026-04-07T17:32:45Z,product_detail,LAPTOP,56,15,mobile,referral,Lenovo,20-25tr,đồ hoạ - kỹ thuật,3
EVT_016011,US_404,SSN_US_404_03,add_to_cart,15,,8498,2026-04-07T17:34:59Z,cart,LAPTOP,134,16,mobile,referral,Lenovo,20-25tr,đồ hoạ - kỹ thuật,4
EVT_016012,US_404,SSN_US_404_03,checkout_start,,,3937,2026-04-07T17:36:27Z,checkout,LAPTOP,88,17,mobile,referral,Lenovo,20-25tr,đồ hoạ - kỹ thuật,4
EVT_016013,US_404,SSN_US_404_03,purchase,15,,14210,2026-04-07T17:36:43Z,checkout_success,LAPTOP,16,18,mobile,referral,Lenovo,20-25tr,đồ hoạ - kỹ thuật,3
EVT_016014,US_405,SSN_US_405_01,search,,laptop mỏng nhẹ lenovo 20-25tr,,2026-04-06T00:23:00Z,products_list,LAPTOP,0,1,desktop,ads,Lenovo,20-25tr,mỏng nhẹ,0
EVT_016015,US_405,SSN_US_405_01,filter,,filter: purpose=mỏng nhẹ,,2026-04-06T00:25:44Z,products_list,LAPTOP,164,2,desktop,ads,Lenovo,20-25tr,mỏng nhẹ,0
EVT_016016,US_405,SSN_US_405_01,view,7,,21675,2026-04-06T00:26:06Z,product_detail,LAPTOP,22,3,desktop,ads,Lenovo,20-25tr,mỏng nhẹ,0
EVT_016017,US_405,SSN_US_405_01,add_to_wishlist,7,,839,2026-04-06T00:27:52Z,wishlist,LAPTOP,106,4,desktop,ads,Lenovo,20-25tr,mỏng nhẹ,0
EVT_016018,US_405,SSN_US_405_01,search,,laptop ssd 1tb,,2026-04-06T00:28:15Z,products_list,LAPTOP,23,5,desktop,ads,Lenovo,20-25tr,mỏng nhẹ,0
EVT_016019,US_405,SSN_US_405_01,view,1,,24020,2026-04-06T00:29:58Z,product_detail,LAPTOP,103,6,desktop,ads,Lenovo,20-25tr,mỏng nhẹ,0
EVT_016020,US_405,SSN_US_405_01,add_to_wishlist,1,,2240,2026-04-06T00:31:53Z,wishlist,LAPTOP,115,7,desktop,ads,Lenovo,20-25tr,mỏng nhẹ,0
EVT_016021,US_405,SSN_US_405_01,search,,laptop rtx 2050 dưới 10tr,,2026-04-06T00:32:53Z,products_list,LAPTOP,60,8,desktop,ads,Lenovo,20-25tr,mỏng nhẹ,0
EVT_016022,US_405,SSN_US_405_01,view,7,,18882,2026-04-06T00:34:48Z,product_detail,LAPTOP,115,9,desktop,ads,Lenovo,20-25tr,mỏng nhẹ,0
EVT_016023,US_405,SSN_US_405_01,add_to_wishlist,7,,2073,2026-04-06T00:38:25Z,wishlist,LAPTOP,217,10,desktop,ads,Lenovo,20-25tr,mỏng nhẹ,0
EVT_016024,US_405,SSN_US_405_01,search,,laptop có thunderbolt 4,,2026-04-06T00:38:46Z,products_list,LAPTOP,21,11,desktop,ads,Lenovo,20-25tr,mỏng nhẹ,0
EVT_016025,US_405,SSN_US_405_01,view,10,,66901,2026-04-06T00:40:48Z,product_detail,LAPTOP,122,12,desktop,ads,Lenovo,20-25tr,mỏng nhẹ,0
EVT_016026,US_405,SSN_US_405_01,add_to_wishlist,10,,2016,2026-04-06T00:41:18Z,wishlist,LAPTOP,30,13,desktop,ads,Lenovo,20-25tr,mỏng nhẹ,0
EVT_016027,US_405,SSN_US_405_01,search,,laptop intel arc dưới 10tr,,2026-04-06T00:42:06Z,products_list,LAPTOP,48,14,desktop,ads,Lenovo,20-25tr,mỏng nhẹ,0
EVT_016028,US_405,SSN_US_405_01,view,1,,51612,2026-04-06T00:43:33Z,product_detail,LAPTOP,87,15,desktop,ads,Lenovo,20-25tr,mỏng nhẹ,0
EVT_016029,US_405,SSN_US_405_01,add_to_wishlist,1,,650,2026-04-06T00:47:15Z,wishlist,LAPTOP,222,16,desktop,ads,Lenovo,20-25tr,mỏng nhẹ,0
EVT_016030,US_405,SSN_US_405_01,search,,laptop ryzen ai 7,,2026-04-06T00:50:53Z,products_list,LAPTOP,218,17,desktop,ads,Lenovo,20-25tr,mỏng nhẹ,0
EVT_016031,US_405,SSN_US_405_01,view,2,,26334,2026-04-06T00:54:39Z,product_detail,LAPTOP,226,18,desktop,ads,Lenovo,20-25tr,mỏng nhẹ,0
EVT_016032,US_405,SSN_US_405_01,add_to_wishlist,2,,645,2026-04-06T00:55:20Z,wishlist,LAPTOP,41,19,desktop,ads,Lenovo,20-25tr,mỏng nhẹ,0
EVT_016033,US_405,SSN_US_405_01,search,,laptop mỏng nhẹ lenovo 20-25tr,,2026-04-06T00:56:22Z,products_list,LAPTOP,62,20,desktop,ads,Lenovo,20-25tr,mỏng nhẹ,0
EVT_016034,US_405,SSN_US_405_01,view,1,,50283,2026-04-06T00:58:34Z,product_detail,LAPTOP,132,21,desktop,ads,Lenovo,20-25tr,mỏng nhẹ,0
EVT_016035,US_405,SSN_US_405_01,add_to_wishlist,1,,1128,2026-04-06T00:59:36Z,wishlist,LAPTOP,62,22,desktop,ads,Lenovo,20-25tr,mỏng nhẹ,0
EVT_016036,US_405,SSN_US_405_01,search,,laptop mỏng nhẹ lenovo 20-25tr,,2026-04-06T01:02:22Z,products_list,LAPTOP,166,23,desktop,ads,Lenovo,20-25tr,mỏng nhẹ,0
EVT_016037,US_405,SSN_US_405_01,view,7,,66167,2026-04-06T01:06:08Z,product_detail,LAPTOP,226,24,desktop,ads,Lenovo,20-25tr,mỏng nhẹ,0
EVT_016038,US_405,SSN_US_405_01,add_to_wishlist,7,,1365,2026-04-06T01:07:34Z,wishlist,LAPTOP,86,25,desktop,ads,Lenovo,20-25tr,mỏng nhẹ,0
EVT_016039,US_405,SSN_US_405_01,search,,laptop core i5 15-20tr,,2026-04-06T01:10:21Z,products_list,LAPTOP,167,26,desktop,ads,Lenovo,20-25tr,mỏng nhẹ,0
EVT_016040,US_405,SSN_US_405_01,view,1,,32173,2026-04-06T01:10:53Z,product_detail,LAPTOP,32,27,desktop,ads,Lenovo,20-25tr,mỏng nhẹ,0
EVT_016041,US_405,SSN_US_405_01,add_to_wishlist,1,,2242,2026-04-06T01:11:38Z,wishlist,LAPTOP,45,28,desktop,ads,Lenovo,20-25tr,mỏng nhẹ,0
EVT_016042,US_405,SSN_US_405_01,search,,laptop mỏng nhẹ lenovo 20-25tr,,2026-04-06T01:14:33Z,products_list,LAPTOP,175,29,desktop,ads,Lenovo,20-25tr,mỏng nhẹ,0
EVT_016043,US_405,SSN_US_405_01,view,13,,58957,2026-04-06T01:16:03Z,product_detail,LAPTOP,90,30,desktop,ads,Lenovo,20-25tr,mỏng nhẹ,0
EVT_016044,US_405,SSN_US_405_01,add_to_wishlist,13,,897,2026-04-06T01:18:30Z,wishlist,LAPTOP,147,31,desktop,ads,Lenovo,20-25tr,mỏng nhẹ,0
EVT_016045,US_405,SSN_US_405_01,search,,laptop mỏng nhẹ lenovo 20-25tr,,2026-04-06T01:22:08Z,products_list,LAPTOP,218,32,desktop,ads,Lenovo,20-25tr,mỏng nhẹ,0
EVT_016046,US_405,SSN_US_405_01,view,13,,56267,2026-04-06T01:22:35Z,product_detail,LAPTOP,27,33,desktop,ads,Lenovo,20-25tr,mỏng nhẹ,0
EVT_016047,US_405,SSN_US_405_01,add_to_wishlist,13,,1143,2026-04-06T01:25:10Z,wishlist,LAPTOP,155,34,desktop,ads,Lenovo,20-25tr,mỏng nhẹ,0
EVT_016048,US_405,SSN_US_405_01,search,,laptop rtx 2050 dưới 10tr,,2026-04-06T01:26:16Z,products_list,LAPTOP,66,35,desktop,ads,Lenovo,20-25tr,mỏng nhẹ,0
EVT_016049,US_405,SSN_US_405_01,view,13,,31308,2026-04-06T01:30:14Z,product_detail,LAPTOP,238,36,desktop,ads,Lenovo,20-25tr,mỏng nhẹ,0
EVT_016050,US_405,SSN_US_405_01,add_to_wishlist,13,,686,2026-04-06T01:32:14Z,wishlist,LAPTOP,120,37,desktop,ads,Lenovo,20-25tr,mỏng nhẹ,0
EVT_016051,US_405,SSN_US_405_01,search,,laptop ram 16gb ssd 512,,2026-04-06T01:34:03Z,products_list,LAPTOP,109,38,desktop,ads,Lenovo,20-25tr,mỏng nhẹ,0
EVT_016052,US_405,SSN_US_405_01,view,1,,73756,2026-04-06T01:36:41Z,product_detail,LAPTOP,158,39,desktop,ads,Lenovo,20-25tr,mỏng nhẹ,0
EVT_016053,US_405,SSN_US_405_01,add_to_wishlist,1,,1017,2026-04-06T01:38:04Z,wishlist,LAPTOP,83,40,desktop,ads,Lenovo,20-25tr,mỏng nhẹ,0
EVT_016054,US_406,SSN_US_406_01,search,,laptop rtx 2050 4gb,,2026-04-11T22:38:00Z,products_list,LAPTOP,0,1,mobile,direct,Dell,15-20tr,mỏng nhẹ,0
EVT_016055,US_406,SSN_US_406_01,filter,,filter: purpose=mỏng nhẹ,,2026-04-11T22:38:31Z,products_list,LAPTOP,31,2,mobile,direct,Dell,15-20tr,mỏng nhẹ,0
EVT_016056,US_406,SSN_US_406_01,view,10,,38946,2026-04-11T22:39:06Z,product_detail,LAPTOP,35,3,mobile,direct,Dell,15-20tr,mỏng nhẹ,0
EVT_016057,US_406,SSN_US_406_01,add_to_wishlist,10,,822,2026-04-11T22:39:39Z,wishlist,LAPTOP,33,4,mobile,direct,Dell,15-20tr,mỏng nhẹ,0
EVT_016058,US_406,SSN_US_406_01,search,,laptop mỏng nhẹ dell 15-20tr,,2026-04-11T22:40:50Z,products_list,LAPTOP,71,5,mobile,direct,Dell,15-20tr,mỏng nhẹ,0
EVT_016059,US_406,SSN_US_406_01,view,3,,69758,2026-04-11T22:42:02Z,product_detail,LAPTOP,72,6,mobile,direct,Dell,15-20tr,mỏng nhẹ,0
EVT_016060,US_406,SSN_US_406_01,add_to_wishlist,3,,1937,2026-04-11T22:43:27Z,wishlist,LAPTOP,85,7,mobile,direct,Dell,15-20tr,mỏng nhẹ,0
EVT_016061,US_406,SSN_US_406_01,search,,laptop mỏng nhẹ dell 15-20tr,,2026-04-11T22:44:02Z,products_list,LAPTOP,35,8,mobile,direct,Dell,15-20tr,mỏng nhẹ,0
EVT_016062,US_406,SSN_US_406_01,view,9,,58459,2026-04-11T22:44:20Z,product_detail,LAPTOP,18,9,mobile,direct,Dell,15-20tr,mỏng nhẹ,0
EVT_016063,US_406,SSN_US_406_01,add_to_wishlist,9,,1727,2026-04-11T22:45:49Z,wishlist,LAPTOP,89,10,mobile,direct,Dell,15-20tr,mỏng nhẹ,0
EVT_016064,US_406,SSN_US_406_01,search,,laptop ultra 5 dưới 10tr,,2026-04-11T22:47:06Z,products_list,LAPTOP,77,11,mobile,direct,Dell,15-20tr,mỏng nhẹ,0
EVT_016065,US_406,SSN_US_406_01,view,4,,62157,2026-04-11T22:48:00Z,product_detail,LAPTOP,54,12,mobile,direct,Dell,15-20tr,mỏng nhẹ,0
EVT_016066,US_406,SSN_US_406_01,add_to_wishlist,4,,2155,2026-04-11T22:48:05Z,wishlist,LAPTOP,5,13,mobile,direct,Dell,15-20tr,mỏng nhẹ,0
EVT_016067,US_406,SSN_US_406_01,search,,laptop có sạc type-c,,2026-04-11T22:48:28Z,products_list,LAPTOP,23,14,mobile,direct,Dell,15-20tr,mỏng nhẹ,0
EVT_016068,US_406,SSN_US_406_01,view,3,,71113,2026-04-11T22:49:14Z,product_detail,LAPTOP,46,15,mobile,direct,Dell,15-20tr,mỏng nhẹ,0
EVT_016069,US_406,SSN_US_406_01,add_to_wishlist,3,,2288,2026-04-11T22:49:22Z,wishlist,LAPTOP,8,16,mobile,direct,Dell,15-20tr,mỏng nhẹ,0
EVT_016070,US_406,SSN_US_406_02,search,,laptop mỏng nhẹ dell 15-20tr,,2026-04-12T01:24:00Z,products_list,LAPTOP,0,1,mobile,direct,Dell,15-20tr,mỏng nhẹ,0
EVT_016071,US_406,SSN_US_406_02,filter,,filter: brand=dell,,2026-04-12T01:24:16Z,products_list,LAPTOP,16,2,mobile,direct,Dell,15-20tr,mỏng nhẹ,0
EVT_016072,US_406,SSN_US_406_02,view,9,,34066,2026-04-12T01:25:38Z,product_detail,LAPTOP,82,3,mobile,direct,Dell,15-20tr,mỏng nhẹ,0
EVT_016073,US_406,SSN_US_406_02,add_to_wishlist,9,,2186,2026-04-12T01:26:57Z,wishlist,LAPTOP,79,4,mobile,direct,Dell,15-20tr,mỏng nhẹ,0
EVT_016074,US_406,SSN_US_406_02,search,,laptop mỏng nhẹ dell 15-20tr,,2026-04-12T01:28:11Z,products_list,LAPTOP,74,5,mobile,direct,Dell,15-20tr,mỏng nhẹ,0
EVT_016075,US_406,SSN_US_406_02,view,15,,42873,2026-04-12T01:28:37Z,product_detail,LAPTOP,26,6,mobile,direct,Dell,15-20tr,mỏng nhẹ,0
EVT_016076,US_406,SSN_US_406_02,add_to_wishlist,15,,1478,2026-04-12T01:29:19Z,wishlist,LAPTOP,42,7,mobile,direct,Dell,15-20tr,mỏng nhẹ,0
EVT_016077,US_406,SSN_US_406_02,search,,laptop rtx 2050 tầm 20tr,,2026-04-12T01:30:23Z,products_list,LAPTOP,64,8,mobile,direct,Dell,15-20tr,mỏng nhẹ,0
EVT_016078,US_406,SSN_US_406_02,view,9,,60750,2026-04-12T01:31:31Z,product_detail,LAPTOP,68,9,mobile,direct,Dell,15-20tr,mỏng nhẹ,0
EVT_016079,US_406,SSN_US_406_02,add_to_wishlist,9,,912,2026-04-12T01:31:42Z,wishlist,LAPTOP,11,10,mobile,direct,Dell,15-20tr,mỏng nhẹ,0
EVT_016080,US_406,SSN_US_406_02,search,,laptop ssd 1tb,,2026-04-12T01:33:07Z,products_list,LAPTOP,85,11,mobile,direct,Dell,15-20tr,mỏng nhẹ,0
EVT_016081,US_406,SSN_US_406_02,view,9,,66083,2026-04-12T01:34:11Z,product_detail,LAPTOP,64,12,mobile,direct,Dell,15-20tr,mỏng nhẹ,0
EVT_016082,US_406,SSN_US_406_02,add_to_wishlist,9,,1636,2026-04-12T01:35:02Z,wishlist,LAPTOP,51,13,mobile,direct,Dell,15-20tr,mỏng nhẹ,0
EVT_016083,US_406,SSN_US_406_02,search,,laptop mỏng nhẹ dell 15-20tr,,2026-04-12T01:35:19Z,products_list,LAPTOP,17,14,mobile,direct,Dell,15-20tr,mỏng nhẹ,0
EVT_016084,US_406,SSN_US_406_02,view,4,,45087,2026-04-12T01:36:31Z,product_detail,LAPTOP,72,15,mobile,direct,Dell,15-20tr,mỏng nhẹ,0
EVT_016085,US_406,SSN_US_406_02,add_to_wishlist,4,,1631,2026-04-12T01:37:26Z,wishlist,LAPTOP,55,16,mobile,direct,Dell,15-20tr,mỏng nhẹ,0
EVT_016086,US_406,SSN_US_406_02,search,,laptop có thunderbolt 4,,2026-04-12T01:37:48Z,products_list,LAPTOP,22,17,mobile,direct,Dell,15-20tr,mỏng nhẹ,0
EVT_016087,US_406,SSN_US_406_02,view,8,,30683,2026-04-12T01:38:06Z,product_detail,LAPTOP,18,18,mobile,direct,Dell,15-20tr,mỏng nhẹ,0
EVT_016088,US_406,SSN_US_406_02,add_to_wishlist,8,,1685,2026-04-12T01:38:11Z,wishlist,LAPTOP,5,19,mobile,direct,Dell,15-20tr,mỏng nhẹ,0
EVT_016089,US_406,SSN_US_406_02,search,,laptop intel arc 10-15tr,,2026-04-12T01:39:28Z,products_list,LAPTOP,77,20,mobile,direct,Dell,15-20tr,mỏng nhẹ,0
EVT_016090,US_406,SSN_US_406_02,view,3,,31188,2026-04-12T01:40:37Z,product_detail,LAPTOP,69,21,mobile,direct,Dell,15-20tr,mỏng nhẹ,0
EVT_016091,US_406,SSN_US_406_02,add_to_wishlist,3,,988,2026-04-12T01:42:06Z,wishlist,LAPTOP,89,22,mobile,direct,Dell,15-20tr,mỏng nhẹ,0
EVT_016092,US_406,SSN_US_406_02,search,,laptop mỏng nhẹ dell 15-20tr,,2026-04-12T01:43:31Z,products_list,LAPTOP,85,23,mobile,direct,Dell,15-20tr,mỏng nhẹ,0
EVT_016093,US_406,SSN_US_406_02,view,9,,19936,2026-04-12T01:44:59Z,product_detail,LAPTOP,88,24,mobile,direct,Dell,15-20tr,mỏng nhẹ,0
EVT_016094,US_407,SSN_US_407_01,search,,laptop core i7 dưới 30tr,,2026-04-14T17:36:00Z,products_list,LAPTOP,0,1,desktop,referral,Lenovo,tầm 20tr,đồ hoạ - kỹ thuật,0
EVT_016095,US_407,SSN_US_407_01,filter,,filter: purpose=đồ hoạ - kỹ thuật,,2026-04-14T17:37:56Z,products_list,LAPTOP,116,2,desktop,referral,Lenovo,tầm 20tr,đồ hoạ - kỹ thuật,0
EVT_016096,US_407,SSN_US_407_01,view,3,,49873,2026-04-14T17:39:22Z,product_detail,LAPTOP,86,3,desktop,referral,Lenovo,tầm 20tr,đồ hoạ - kỹ thuật,0
EVT_016097,US_407,SSN_US_407_01,add_to_wishlist,3,,1804,2026-04-14T17:39:46Z,wishlist,LAPTOP,24,4,desktop,referral,Lenovo,tầm 20tr,đồ hoạ - kỹ thuật,0
EVT_016098,US_407,SSN_US_407_01,search,,laptop ssd 1tb,,2026-04-14T17:41:17Z,products_list,LAPTOP,91,5,desktop,referral,Lenovo,tầm 20tr,đồ hoạ - kỹ thuật,0
EVT_016099,US_407,SSN_US_407_01,view,13,,62039,2026-04-14T17:44:10Z,product_detail,LAPTOP,173,6,desktop,referral,Lenovo,tầm 20tr,đồ hoạ - kỹ thuật,0
EVT_016100,US_407,SSN_US_407_01,add_to_wishlist,13,,1145,2026-04-14T17:46:55Z,wishlist,LAPTOP,165,7,desktop,referral,Lenovo,tầm 20tr,đồ hoạ - kỹ thuật,0
EVT_016101,US_407,SSN_US_407_01,search,,laptop rtx 25-30tr,,2026-04-14T17:50:51Z,products_list,LAPTOP,236,8,desktop,referral,Lenovo,tầm 20tr,đồ hoạ - kỹ thuật,0
EVT_016102,US_407,SSN_US_407_01,view,7,,53778,2026-04-14T17:53:28Z,product_detail,LAPTOP,157,9,desktop,referral,Lenovo,tầm 20tr,đồ hoạ - kỹ thuật,0
EVT_016103,US_407,SSN_US_407_01,add_to_wishlist,7,,2189,2026-04-14T17:55:39Z,wishlist,LAPTOP,131,10,desktop,referral,Lenovo,tầm 20tr,đồ hoạ - kỹ thuật,0
EVT_016104,US_407,SSN_US_407_01,search,,laptop ryzen ai dưới 10tr,,2026-04-14T17:58:31Z,products_list,LAPTOP,172,11,desktop,referral,Lenovo,tầm 20tr,đồ hoạ - kỹ thuật,0
EVT_016105,US_407,SSN_US_407_01,view,1,,59372,2026-04-14T18:01:36Z,product_detail,LAPTOP,185,12,desktop,referral,Lenovo,tầm 20tr,đồ hoạ - kỹ thuật,0
EVT_016106,US_407,SSN_US_407_01,add_to_wishlist,1,,1184,2026-04-14T18:03:03Z,wishlist,LAPTOP,87,13,desktop,referral,Lenovo,tầm 20tr,đồ hoạ - kỹ thuật,0
EVT_016107,US_407,SSN_US_407_01,search,,laptop radeon 20-25tr,,2026-04-14T18:04:09Z,products_list,LAPTOP,66,14,desktop,referral,Lenovo,tầm 20tr,đồ hoạ - kỹ thuật,0
EVT_016108,US_407,SSN_US_407_01,view,8,,18549,2026-04-14T18:07:02Z,product_detail,LAPTOP,173,15,desktop,referral,Lenovo,tầm 20tr,đồ hoạ - kỹ thuật,0
EVT_016109,US_407,SSN_US_407_01,add_to_wishlist,8,,1044,2026-04-14T18:07:18Z,wishlist,LAPTOP,16,16,desktop,referral,Lenovo,tầm 20tr,đồ hoạ - kỹ thuật,0
EVT_016110,US_407,SSN_US_407_01,search,,laptop intel arc 10-15tr,,2026-04-14T18:09:43Z,products_list,LAPTOP,145,17,desktop,referral,Lenovo,tầm 20tr,đồ hoạ - kỹ thuật,0
EVT_016111,US_407,SSN_US_407_01,view,1,,35327,2026-04-14T18:12:00Z,product_detail,LAPTOP,137,18,desktop,referral,Lenovo,tầm 20tr,đồ hoạ - kỹ thuật,0
EVT_016112,US_407,SSN_US_407_01,add_to_wishlist,1,,1744,2026-04-14T18:15:15Z,wishlist,LAPTOP,195,19,desktop,referral,Lenovo,tầm 20tr,đồ hoạ - kỹ thuật,0
EVT_016113,US_407,SSN_US_407_01,search,,laptop đồ hoạ - kỹ thuật lenovo tầm 20tr,,2026-04-14T18:17:47Z,products_list,LAPTOP,152,20,desktop,referral,Lenovo,tầm 20tr,đồ hoạ - kỹ thuật,0
EVT_016114,US_407,SSN_US_407_01,view,7,,65541,2026-04-14T18:17:59Z,product_detail,LAPTOP,12,21,desktop,referral,Lenovo,tầm 20tr,đồ hoạ - kỹ thuật,0
EVT_016115,US_407,SSN_US_407_01,add_to_wishlist,7,,1129,2026-04-14T18:21:44Z,wishlist,LAPTOP,225,22,desktop,referral,Lenovo,tầm 20tr,đồ hoạ - kỹ thuật,0
EVT_016116,US_407,SSN_US_407_01,search,,laptop intel arc dưới 10tr,,2026-04-14T18:24:53Z,products_list,LAPTOP,189,23,desktop,referral,Lenovo,tầm 20tr,đồ hoạ - kỹ thuật,0
EVT_016117,US_407,SSN_US_407_01,view,9,,55585,2026-04-14T18:25:57Z,product_detail,LAPTOP,64,24,desktop,referral,Lenovo,tầm 20tr,đồ hoạ - kỹ thuật,0
EVT_016118,US_407,SSN_US_407_01,add_to_wishlist,9,,691,2026-04-14T18:28:00Z,wishlist,LAPTOP,123,25,desktop,referral,Lenovo,tầm 20tr,đồ hoạ - kỹ thuật,0
EVT_016119,US_407,SSN_US_407_01,search,,laptop đồ hoạ - kỹ thuật lenovo tầm 20tr,,2026-04-14T18:30:24Z,products_list,LAPTOP,144,26,desktop,referral,Lenovo,tầm 20tr,đồ hoạ - kỹ thuật,0
EVT_016120,US_407,SSN_US_407_01,view,5,,52995,2026-04-14T18:31:18Z,product_detail,LAPTOP,54,27,desktop,referral,Lenovo,tầm 20tr,đồ hoạ - kỹ thuật,0
EVT_016121,US_407,SSN_US_407_01,add_to_wishlist,5,,1105,2026-04-14T18:34:12Z,wishlist,LAPTOP,174,28,desktop,referral,Lenovo,tầm 20tr,đồ hoạ - kỹ thuật,0
EVT_016122,US_407,SSN_US_407_01,search,,laptop core i5 tầm 20tr,,2026-04-14T18:37:40Z,products_list,LAPTOP,208,29,desktop,referral,Lenovo,tầm 20tr,đồ hoạ - kỹ thuật,0
EVT_016123,US_407,SSN_US_407_01,view,6,,53336,2026-04-14T18:39:15Z,product_detail,LAPTOP,95,30,desktop,referral,Lenovo,tầm 20tr,đồ hoạ - kỹ thuật,0
EVT_016124,US_407,SSN_US_407_01,add_to_wishlist,6,,1372,2026-04-14T18:42:25Z,wishlist,LAPTOP,190,31,desktop,referral,Lenovo,tầm 20tr,đồ hoạ - kỹ thuật,0
