event_id,user_id,session_id,event_type,product_id,query_text,duration_ms,created_at,page,product_type
EVT_004085,US_409,SSN_US_409_01,search,,laptop ultra 5 10-15tr,,2026-04-13T22:16:49Z,products_list,LAPTOP
EVT_004086,US_409,SSN_US_409_02,view,8,,45865,2026-04-13T22:20:26Z,product_detail,LAPTOP
EVT_004087,US_409,SSN_US_409_01,add_to_cart,5,,8974,2026-04-13T22:22:18Z,cart,LAPTOP
EVT_004088,US_409,SSN_US_409_02,remove_from_cart,5,,4777,2026-04-13T22:22:41Z,cart,LAPTOP
EVT_004089,US_409,SSN_US_409_01,chat,4,Máy này chạy AutoCAD/Revit nhẹ ổn không?,,2026-04-13T22:25:57Z,chat_widget,LAPTOP
EVT_004090,US_409,SSN_US_409_02,checkout_start,,,2747,2026-04-13T22:28:49Z,checkout,LAPTOP
EVT_004091,US_410,SSN_US_410_01,view,12,,19383,2026-04-14T07:36:00Z,product_detail,LAPTOP
EVT_004092,US_410,SSN_US_410_02,checkout_start,,,8212,2026-04-14T07:39:35Z,checkout,LAPTOP
EVT_004093,US_410,SSN_US_410_01,paginate,,,2165,2026-04-14T07:40:08Z,products_list,LAPTOP
EVT_004094,US_410,SSN_US_410_02,chat,13,SSD 512GB có đủ dùng không hay nên 1TB?,,2026-04-14T07:41:48Z,chat_widget,LAPTOP
EVT_004095,US_410,SSN_US_410_01,search,,laptop màn hình đẹp OLED,,2026-04-14T07:44:19Z,products_list,LAPTOP
EVT_004096,US_410,SSN_US_410_02,add_to_cart,1,,5748,2026-04-14T07:47:16Z,cart,LAPTOP
EVT_004097,US_410,SSN_US_410_01,remove_from_cart,6,,5186,2026-04-14T07:48:19Z,cart,LAPTOP
EVT_004098,US_410,SSN_US_410_02,sort,,sort: price_asc,,2026-04-14T07:49:19Z,products_list,LAPTOP
EVT_004099,US_410,SSN_US_410_01,purchase,9,,10480,2026-04-14T07:53:03Z,checkout_success,LAPTOP
EVT_004100,US_410,SSN_US_410_02,filter,,filter: screen=oled,,2026-04-14T07:56:53Z,products_list,LAPTOP
EVT_004101,US_411,SSN_US_411_01,checkout_start,,,9944,2026-04-12T10:26:00Z,checkout,LAPTOP
EVT_004102,US_411,SSN_US_411_01,view,3,,36552,2026-04-12T10:26:20Z,product_detail,LAPTOP
EVT_004103,US_411,SSN_US_411_01,filter,,filter: purpose=văn phòng,,2026-04-12T10:27:47Z,products_list,LAPTOP
EVT_004104,US_411,SSN_US_411_01,paginate,,,3386,2026-04-12T10:28:55Z,products_list,LAPTOP
EVT_004105,US_411,SSN_US_411_01,add_to_cart,12,,3525,2026-04-12T10:32:22Z,cart,LAPTOP
EVT_004106,US_411,SSN_US_411_01,remove_from_cart,5,,1812,2026-04-12T10:32:40Z,cart,LAPTOP
EVT_004107,US_411,SSN_US_411_01,search,,laptop core i7 25-30tr,,2026-04-12T10:36:18Z,products_list,LAPTOP
EVT_004108,US_411,SSN_US_411_01,chat,7,Con máy này có nâng cấp RAM/SSD được không?,,2026-04-12T10:39:15Z,chat_widget,LAPTOP
EVT_004109,US_411,SSN_US_411_01,purchase,12,,8423,2026-04-12T10:42:54Z,checkout_success,LAPTOP
EVT_004110,US_411,SSN_US_411_01,sort,,sort: price_asc,,2026-04-12T10:46:44Z,products_list,LAPTOP
EVT_004111,US_412,SSN_US_412_01,filter,,filter: screen_size=15.6,,2026-04-17T23:45:00Z,products_list,LAPTOP
EVT_004112,US_412,SSN_US_412_01,sort,,sort: newest,,2026-04-17T23:48:42Z,products_list,LAPTOP
EVT_004113,US_412,SSN_US_412_01,checkout_start,,,7114,2026-04-17T23:52:31Z,checkout,LAPTOP
EVT_004114,US_412,SSN_US_412_01,view,6,,45862,2026-04-17T23:56:01Z,product_detail,LAPTOP
EVT_004115,US_412,SSN_US_412_01,chat,12,Máy này có phù hợp học IT + làm đồ hoạ không?,,2026-04-17T23:58:22Z,chat_widget,LAPTOP
EVT_004116,US_412,SSN_US_412_01,paginate,,,1922,2026-04-17T23:59:49Z,products_list,LAPTOP
EVT_004117,US_412,SSN_US_412_01,add_to_cart,4,,2316,2026-04-18T00:01:56Z,cart,LAPTOP
EVT_004118,US_412,SSN_US_412_01,purchase,11,,13440,2026-04-18T00:03:13Z,checkout_success,LAPTOP
EVT_004119,US_412,SSN_US_412_01,search,,laptop core i7 25-30tr,,2026-04-18T00:05:23Z,products_list,LAPTOP
EVT_004120,US_412,SSN_US_412_01,remove_from_cart,7,,1562,2026-04-18T00:06:47Z,cart,LAPTOP
EVT_004121,US_413,SSN_US_413_01,filter,,filter: brand=hp,,2026-04-18T08:30:00Z,products_list,LAPTOP
EVT_004122,US_413,SSN_US_413_02,add_to_cart,10,,1703,2026-04-18T08:31:07Z,cart,LAPTOP
EVT_004123,US_413,SSN_US_413_01,view,13,,33211,2026-04-18T08:32:58Z,product_detail,LAPTOP
EVT_004124,US_413,SSN_US_413_02,chat,6,Trọng lượng khoảng bao nhiêu kg?,,2026-04-18T08:35:02Z,chat_widget,LAPTOP
EVT_004125,US_413,SSN_US_413_01,remove_from_cart,2,,3344,2026-04-18T08:37:36Z,cart,LAPTOP
EVT_004126,US_413,SSN_US_413_02,search,,laptop 32gb ram,,2026-04-18T08:39:11Z,products_list,LAPTOP
EVT_004127,US_413,SSN_US_413_01,checkout_start,,,3370,2026-04-18T08:42:48Z,checkout,LAPTOP
EVT_004128,US_413,SSN_US_413_02,sort,,sort: newest,,2026-04-18T08:43:22Z,products_list,LAPTOP
EVT_004129,US_413,SSN_US_413_01,purchase,4,,12025,2026-04-18T08:44:15Z,checkout_success,LAPTOP
EVT_004130,US_413,SSN_US_413_02,paginate,,,1823,2026-04-18T08:46:56Z,products_list,LAPTOP
EVT_004131,US_414,SSN_US_414_01,remove_from_cart,14,,2033,2026-04-13T19:53:00Z,cart,LAPTOP
EVT_004132,US_414,SSN_US_414_01,paginate,,,2116,2026-04-13T19:53:19Z,products_list,LAPTOP
EVT_004133,US_414,SSN_US_414_01,view,10,,57238,2026-04-13T19:56:25Z,product_detail,LAPTOP
EVT_004134,US_414,SSN_US_414_01,add_to_cart,14,,1545,2026-04-13T19:58:19Z,cart,LAPTOP
EVT_004135,US_414,SSN_US_414_01,filter,,filter: screen_size=16,,2026-04-13T19:59:37Z,products_list,LAPTOP
EVT_004136,US_414,SSN_US_414_01,chat,9,Trọng lượng khoảng bao nhiêu kg?,,2026-04-13T20:03:00Z,chat_widget,LAPTOP
EVT_004137,US_414,SSN_US_414_01,search,,laptop intel arc 20-25tr,,2026-04-13T20:05:29Z,products_list,LAPTOP
EVT_004138,US_414,SSN_US_414_01,sort,,sort: newest,,2026-04-13T20:06:59Z,products_list,LAPTOP
EVT_004139,US_414,SSN_US_414_01,purchase,6,,11559,2026-04-13T20:08:09Z,checkout_success,LAPTOP
EVT_004140,US_414,SSN_US_414_01,checkout_start,,,9913,2026-04-13T20:11:20Z,checkout,LAPTOP
EVT_004141,US_415,SSN_US_415_01,paginate,,,2592,2026-04-03T03:27:00Z,products_list,LAPTOP
EVT_004142,US_415,SSN_US_415_02,checkout_start,,,3862,2026-04-03T03:30:52Z,checkout,LAPTOP
EVT_004143,US_415,SSN_US_415_03,sort,,sort: price_desc,,2026-04-03T03:31:11Z,products_list,LAPTOP
EVT_004144,US_415,SSN_US_415_01,add_to_cart,3,,6629,2026-04-03T03:33:27Z,cart,LAPTOP
EVT_004145,US_415,SSN_US_415_02,chat,9,Trọng lượng khoảng bao nhiêu kg?,,2026-04-03T03:37:02Z,chat_widget,LAPTOP
EVT_004146,US_415,SSN_US_415_03,search,,laptop intel arc tầm 20tr,,2026-04-03T03:37:47Z,products_list,LAPTOP
EVT_004147,US_415,SSN_US_415_01,purchase,7,,4151,2026-04-03T03:39:44Z,checkout_success,LAPTOP
EVT_004148,US_415,SSN_US_415_02,filter,,filter: price<=20000000,,2026-04-03T03:41:09Z,products_list,LAPTOP
EVT_004149,US_415,SSN_US_415_03,remove_from_cart,5,,3020,2026-04-03T03:43:10Z,cart,LAPTOP
EVT_004150,US_415,SSN_US_415_01,view,6,,58311,2026-04-03T03:45:33Z,product_detail,LAPTOP
EVT_004151,US_416,SSN_US_416_01,search,,laptop có thunderbolt 4,,2026-04-19T20:10:00Z,products_list,LAPTOP
EVT_004152,US_416,SSN_US_416_02,checkout_start,,,4217,2026-04-19T20:11:34Z,checkout,LAPTOP
EVT_004153,US_416,SSN_US_416_01,view,9,,64863,2026-04-19T20:12:26Z,product_detail,LAPTOP
EVT_004154,US_416,SSN_US_416_02,add_to_cart,8,,1580,2026-04-19T20:16:08Z,cart,LAPTOP
EVT_004155,US_416,SSN_US_416_01,chat,7,Máy có hỗ trợ sạc Type-C không?,,2026-04-19T20:17:39Z,chat_widget,LAPTOP
EVT_004156,US_416,SSN_US_416_02,purchase,8,,5098,2026-04-19T20:18:27Z,checkout_success,LAPTOP
EVT_004157,US_416,SSN_US_416_01,remove_from_cart,5,,2337,2026-04-19T20:18:38Z,cart,LAPTOP
EVT_004158,US_416,SSN_US_416_02,sort,,sort: newest,,2026-04-19T20:19:39Z,products_list,LAPTOP
EVT_004159,US_416,SSN_US_416_01,paginate,,,3002,2026-04-19T20:20:13Z,products_list,LAPTOP
EVT_004160,US_416,SSN_US_416_02,filter,,filter: storage>=1024,,2026-04-19T20:22:20Z,products_list,LAPTOP
EVT_004161,US_417,SSN_US_417_01,remove_from_cart,15,,2378,2026-04-20T14:38:00Z,cart,LAPTOP
EVT_004162,US_417,SSN_US_417_01,search,,laptop asus dưới 10tr,,2026-04-20T14:39:20Z,products_list,LAPTOP
EVT_004163,US_417,SSN_US_417_01,sort,,sort: price_desc,,2026-04-20T14:43:00Z,products_list,LAPTOP
EVT_004164,US_417,SSN_US_417_01,chat,12,Màn hình OLED có bị bóng/nhức mắt không?,,2026-04-20T14:45:39Z,chat_widget,LAPTOP
EVT_004165,US_417,SSN_US_417_01,purchase,10,,10607,2026-04-20T14:47:23Z,checkout_success,LAPTOP
EVT_004166,US_417,SSN_US_417_01,paginate,,,3098,2026-04-20T14:48:38Z,products_list,LAPTOP
EVT_004167,US_417,SSN_US_417_01,checkout_start,,,5319,2026-04-20T14:51:06Z,checkout,LAPTOP
EVT_004168,US_417,SSN_US_417_01,add_to_cart,10,,2748,2026-04-20T14:51:35Z,cart,LAPTOP
EVT_004169,US_417,SSN_US_417_01,view,12,,32184,2026-04-20T14:52:11Z,product_detail,LAPTOP
EVT_004170,US_417,SSN_US_417_01,filter,,filter: screen_size=14,,2026-04-20T14:53:32Z,products_list,LAPTOP
EVT_004171,US_418,SSN_US_418_01,search,,laptop có thunderbolt 4,,2026-04-04T04:51:00Z,products_list,LAPTOP
EVT_004172,US_418,SSN_US_418_02,view,1,,69338,2026-04-04T04:51:53Z,product_detail,LAPTOP
EVT_004173,US_418,SSN_US_418_03,sort,,sort: price_asc,,2026-04-04T04:53:02Z,products_list,LAPTOP
EVT_004174,US_418,SSN_US_418_01,filter,,filter: price<=30000000,,2026-04-04T04:53:35Z,products_list,LAPTOP
EVT_004175,US_418,SSN_US_418_02,checkout_start,,,4700,2026-04-04T04:54:21Z,checkout,LAPTOP
EVT_004176,US_418,SSN_US_418_03,chat,14,Máy này có phù hợp học IT + làm đồ hoạ không?,,2026-04-04T04:56:32Z,chat_widget,LAPTOP
EVT_004177,US_418,SSN_US_418_01,paginate,,,1118,2026-04-04T04:58:04Z,products_list,LAPTOP
EVT_004178,US_418,SSN_US_418_02,add_to_cart,1,,2622,2026-04-04T05:02:03Z,cart,LAPTOP
EVT_004179,US_418,SSN_US_418_03,remove_from_cart,13,,4401,2026-04-04T05:04:23Z,cart,LAPTOP
EVT_004180,US_418,SSN_US_418_01,purchase,11,,11728,2026-04-04T05:06:21Z,checkout_success,LAPTOP
EVT_004181,US_419,SSN_US_419_01,search,,laptop intel arc dưới 10tr,,2026-04-17T03:15:00Z,products_list,LAPTOP
EVT_004182,US_419,SSN_US_419_02,paginate,,,3279,2026-04-17T03:15:30Z,products_list,LAPTOP
EVT_004183,US_419,SSN_US_419_01,view,4,,28886,2026-04-17T03:19:15Z,product_detail,LAPTOP
EVT_004184,US_419,SSN_US_419_02,filter,,filter: ram>=8,,2026-04-17T03:22:07Z,products_list,LAPTOP
EVT_004185,US_419,SSN_US_419_01,add_to_cart,3,,8380,2026-04-17T03:25:19Z,cart,LAPTOP
EVT_004186,US_419,SSN_US_419_02,sort,,sort: newest,,2026-04-17T03:27:20Z,products_list,LAPTOP
EVT_004187,US_419,SSN_US_419_01,checkout_start,,,10029,2026-04-17T03:29:23Z,checkout,LAPTOP
EVT_004188,US_419,SSN_US_419_02,chat,13,Loa nghe nhạc ổn không?,,2026-04-17T03:32:30Z,chat_widget,LAPTOP
EVT_004189,US_419,SSN_US_419_01,remove_from_cart,2,,5370,2026-04-17T03:35:35Z,cart,LAPTOP
EVT_004190,US_419,SSN_US_419_02,purchase,7,,14683,2026-04-17T03:39:35Z,checkout_success,LAPTOP
EVT_004191,US_420,SSN_US_420_01,search,,laptop render nhẹ sketchup,,2026-04-01T11:54:00Z,products_list,LAPTOP
EVT_004192,US_420,SSN_US_420_01,filter,,filter: purpose=mỏng nhẹ,,2026-04-01T11:57:21Z,products_list,LAPTOP
EVT_004193,US_420,SSN_US_420_01,sort,,sort: price_desc,,2026-04-01T11:58:21Z,products_list,LAPTOP
EVT_004194,US_420,SSN_US_420_01,chat,9,Webcam có nét để học/meeting online không?,,2026-04-01T12:00:03Z,chat_widget,LAPTOP
EVT_004195,US_420,SSN_US_420_01,purchase,10,,9085,2026-04-01T12:00:14Z,checkout_success,LAPTOP
EVT_004196,US_420,SSN_US_420_01,paginate,,,1185,2026-04-01T12:01:48Z,products_list,LAPTOP
EVT_004197,US_420,SSN_US_420_01,view,15,,34630,2026-04-01T12:03:32Z,product_detail,LAPTOP
EVT_004198,US_420,SSN_US_420_01,remove_from_cart,15,,906,2026-04-01T12:05:50Z,cart,LAPTOP
EVT_004199,US_420,SSN_US_420_01,add_to_cart,5,,1774,2026-04-01T12:08:35Z,cart,LAPTOP
EVT_004200,US_420,SSN_US_420_01,checkout_start,,,6504,2026-04-01T12:11:30Z,checkout,LAPTOP
EVT_004201,US_421,SSN_US_421_01,filter,,filter: port=usb-c,,2026-04-13T01:44:00Z,products_list,LAPTOP
EVT_004202,US_421,SSN_US_421_02,add_to_cart,14,,6804,2026-04-13T01:47:21Z,cart,LAPTOP
EVT_004203,US_421,SSN_US_421_01,view,9,,70915,2026-04-13T01:50:43Z,product_detail,LAPTOP
EVT_004204,US_421,SSN_US_421_02,remove_from_cart,1,,3827,2026-04-13T01:51:19Z,cart,LAPTOP
EVT_004205,US_421,SSN_US_421_01,sort,,sort: newest,,2026-04-13T01:51:36Z,products_list,LAPTOP
EVT_004206,US_421,SSN_US_421_02,checkout_start,,,4509,2026-04-13T01:55:34Z,checkout,LAPTOP
EVT_004207,US_421,SSN_US_421_01,purchase,12,,6898,2026-04-13T01:58:44Z,checkout_success,LAPTOP
EVT_004208,US_421,SSN_US_421_02,search,,laptop tản nhiệt tốt chơi game,,2026-04-13T02:02:36Z,products_list,LAPTOP
EVT_004209,US_421,SSN_US_421_01,chat,7,Màn hình có đẹp để làm thiết kế không?,,2026-04-13T02:03:07Z,chat_widget,LAPTOP
EVT_004210,US_421,SSN_US_421_02,paginate,,,2616,2026-04-13T02:03:31Z,products_list,LAPTOP
EVT_004211,US_422,SSN_US_422_01,remove_from_cart,15,,2186,2026-04-02T10:06:00Z,cart,LAPTOP
EVT_004212,US_422,SSN_US_422_02,view,12,,42002,2026-04-02T10:08:40Z,product_detail,LAPTOP
EVT_004213,US_422,SSN_US_422_03,checkout_start,,,2232,2026-04-02T10:11:02Z,checkout,LAPTOP
EVT_004214,US_422,SSN_US_422_01,filter,,filter: brand=lenovo,,2026-04-02T10:14:02Z,products_list,LAPTOP
EVT_004215,US_422,SSN_US_422_02,search,,laptop pin tốt cho sinh viên,,2026-04-02T10:15:58Z,products_list,LAPTOP
EVT_004216,US_422,SSN_US_422_03,chat,4,SSD 512GB có đủ dùng không hay nên 1TB?,,2026-04-02T10:16:24Z,chat_widget,LAPTOP
EVT_004217,US_422,SSN_US_422_01,add_to_cart,3,,7471,2026-04-02T10:18:42Z,cart,LAPTOP
EVT_004218,US_422,SSN_US_422_02,sort,,sort: price_asc,,2026-04-02T10:20:00Z,products_list,LAPTOP
EVT_004219,US_422,SSN_US_422_03,paginate,,,2616,2026-04-02T10:20:54Z,products_list,LAPTOP
EVT_004220,US_422,SSN_US_422_01,purchase,5,,13970,2026-04-02T10:21:15Z,checkout_success,LAPTOP
EVT_004221,US_423,SSN_US_423_01,sort,,sort: newest,,2026-04-17T13:11:00Z,products_list,LAPTOP
EVT_004222,US_423,SSN_US_423_02,remove_from_cart,2,,1752,2026-04-17T13:13:08Z,cart,LAPTOP
EVT_004223,US_423,SSN_US_423_03,view,3,,65811,2026-04-17T13:13:41Z,product_detail,LAPTOP
EVT_004224,US_423,SSN_US_423_01,add_to_cart,3,,4100,2026-04-17T13:14:13Z,cart,LAPTOP
EVT_004225,US_423,SSN_US_423_02,chat,11,Máy này có phù hợp học IT + làm đồ hoạ không?,,2026-04-17T13:16:54Z,chat_widget,LAPTOP
EVT_004226,US_423,SSN_US_423_03,filter,,filter: price>=20000000,,2026-04-17T13:20:20Z,products_list,LAPTOP
EVT_004227,US_423,SSN_US_423_01,checkout_start,,,2171,2026-04-17T13:23:51Z,checkout,LAPTOP
EVT_004228,US_423,SSN_US_423_02,purchase,11,,10136,2026-04-17T13:24:56Z,checkout_success,LAPTOP
EVT_004229,US_423,SSN_US_423_03,paginate,,,1132,2026-04-17T13:27:03Z,products_list,LAPTOP
EVT_004230,US_423,SSN_US_423_01,search,,laptop lenovo 10-15tr,,2026-04-17T13:30:57Z,products_list,LAPTOP
EVT_004231,US_424,SSN_US_424_01,purchase,10,,9169,2026-04-21T06:47:00Z,checkout_success,LAPTOP
EVT_004232,US_424,SSN_US_424_02,checkout_start,,,5702,2026-04-21T06:48:55Z,checkout,LAPTOP
EVT_004233,US_424,SSN_US_424_03,remove_from_cart,4,,3034,2026-04-21T06:52:38Z,cart,LAPTOP
EVT_004234,US_424,SSN_US_424_01,view,4,,29607,2026-04-21T06:56:34Z,product_detail,LAPTOP
EVT_004235,US_424,SSN_US_424_02,chat,5,Màn hình 14 inch làm việc có đủ không?,,2026-04-21T06:57:59Z,chat_widget,LAPTOP
EVT_004236,US_424,SSN_US_424_03,add_to_cart,5,,2257,2026-04-21T07:00:01Z,cart,LAPTOP
EVT_004237,US_424,SSN_US_424_01,sort,,sort: price_desc,,2026-04-21T07:02:16Z,products_list,LAPTOP
EVT_004238,US_424,SSN_US_424_02,search,,laptop ryzen ai dưới 10tr,,2026-04-21T07:04:54Z,products_list,LAPTOP
EVT_004239,US_424,SSN_US_424_03,paginate,,,3428,2026-04-21T07:06:33Z,products_list,LAPTOP
EVT_004240,US_424,SSN_US_424_01,filter,,filter: brand=hp,,2026-04-21T07:08:56Z,products_list,LAPTOP
EVT_004241,US_425,SSN_US_425_01,search,,laptop có thunderbolt 4,,2026-04-06T01:53:00Z,products_list,LAPTOP
EVT_004242,US_425,SSN_US_425_02,checkout_start,,,10253,2026-04-06T01:54:37Z,checkout,LAPTOP
EVT_004243,US_425,SSN_US_425_03,add_to_cart,14,,7587,2026-04-06T01:57:08Z,cart,LAPTOP
EVT_004244,US_425,SSN_US_425_01,sort,,sort: price_desc,,2026-04-06T02:00:41Z,products_list,LAPTOP
EVT_004245,US_425,SSN_US_425_02,view,9,,68686,2026-04-06T02:01:14Z,product_detail,LAPTOP
EVT_004246,US_425,SSN_US_425_03,purchase,5,,7575,2026-04-06T02:02:17Z,checkout_success,LAPTOP
EVT_004247,US_425,SSN_US_425_01,paginate,,,1868,2026-04-06T02:04:26Z,products_list,LAPTOP
EVT_004248,US_425,SSN_US_425_02,filter,,filter: price<=20000000,,2026-04-06T02:04:44Z,products_list,LAPTOP
EVT_004249,US_425,SSN_US_425_03,remove_from_cart,11,,5970,2026-04-06T02:07:06Z,cart,LAPTOP
EVT_004250,US_425,SSN_US_425_01,chat,8,Con máy này có nâng cấp RAM/SSD được không?,,2026-04-06T02:08:03Z,chat_widget,LAPTOP
EVT_004251,US_426,SSN_US_426_01,paginate,,,2747,2026-04-11T11:36:00Z,products_list,LAPTOP
EVT_004252,US_426,SSN_US_426_02,view,6,,60459,2026-04-11T11:37:35Z,product_detail,LAPTOP
EVT_004253,US_426,SSN_US_426_03,sort,,sort: price_asc,,2026-04-11T11:38:10Z,products_list,LAPTOP
EVT_004254,US_426,SSN_US_426_01,chat,5,Máy có hỗ trợ sạc Type-C không?,,2026-04-11T11:39:51Z,chat_widget,LAPTOP
EVT_004255,US_426,SSN_US_426_02,filter,,filter: screen_size=14,,2026-04-11T11:42:00Z,products_list,LAPTOP
EVT_004256,US_426,SSN_US_426_03,purchase,1,,11192,2026-04-11T11:45:22Z,checkout_success,LAPTOP
EVT_004257,US_426,SSN_US_426_01,checkout_start,,,9478,2026-04-11T11:48:59Z,checkout,LAPTOP
EVT_004258,US_426,SSN_US_426_02,add_to_cart,10,,7189,2026-04-11T11:51:40Z,cart,LAPTOP
EVT_004259,US_426,SSN_US_426_03,search,,laptop core i7 dưới 30tr,,2026-04-11T11:53:41Z,products_list,LAPTOP
EVT_004260,US_426,SSN_US_426_01,remove_from_cart,14,,2795,2026-04-11T11:55:52Z,cart,LAPTOP
EVT_004261,US_427,SSN_US_427_01,sort,,sort: price_desc,,2026-04-12T19:21:00Z,products_list,LAPTOP
EVT_004262,US_427,SSN_US_427_02,filter,,filter: brand=lenovo,,2026-04-12T19:23:37Z,products_list,LAPTOP
EVT_004263,US_427,SSN_US_427_03,add_to_cart,1,,2843,2026-04-12T19:26:18Z,cart,LAPTOP
EVT_004264,US_427,SSN_US_427_01,purchase,3,,8924,2026-04-12T19:28:39Z,checkout_success,LAPTOP
EVT_004265,US_427,SSN_US_427_02,chat,10,Màn hình 14 inch làm việc có đủ không?,,2026-04-12T19:32:35Z,chat_widget,LAPTOP
EVT_004266,US_427,SSN_US_427_03,view,4,,55223,2026-04-12T19:34:59Z,product_detail,LAPTOP
EVT_004267,US_427,SSN_US_427_01,search,,laptop gọn nhẹ mang đi làm,,2026-04-12T19:38:21Z,products_list,LAPTOP
EVT_004268,US_427,SSN_US_427_02,paginate,,,2164,2026-04-12T19:39:04Z,products_list,LAPTOP
EVT_004269,US_427,SSN_US_427_03,remove_from_cart,1,,1540,2026-04-12T19:42:35Z,cart,LAPTOP
EVT_004270,US_427,SSN_US_427_01,checkout_start,,,4317,2026-04-12T19:44:04Z,checkout,LAPTOP
EVT_004271,US_428,SSN_US_428_01,add_to_cart,4,,8526,2026-04-15T12:10:00Z,cart,LAPTOP
EVT_004272,US_428,SSN_US_428_02,sort,,sort: price_desc,,2026-04-15T12:11:02Z,products_list,LAPTOP
EVT_004273,US_428,SSN_US_428_01,purchase,12,,8009,2026-04-15T12:11:35Z,checkout_success,LAPTOP
EVT_004274,US_428,SSN_US_428_02,paginate,,,3074,2026-04-15T12:12:24Z,products_list,LAPTOP
EVT_004275,US_428,SSN_US_428_01,chat,13,Có phù hợp làm Photoshop/Illustrator không?,,2026-04-15T12:16:10Z,chat_widget,LAPTOP
EVT_004276,US_428,SSN_US_428_02,remove_from_cart,8,,2105,2026-04-15T12:16:21Z,cart,LAPTOP
EVT_004277,US_428,SSN_US_428_01,view,2,,48854,2026-04-15T12:17:59Z,product_detail,LAPTOP
EVT_004278,US_428,SSN_US_428_02,filter,,filter: brand=lenovo,,2026-04-15T12:20:29Z,products_list,LAPTOP
EVT_004279,US_428,SSN_US_428_01,search,,laptop mới nhất 2026,,2026-04-15T12:23:37Z,products_list,LAPTOP
EVT_004280,US_428,SSN_US_428_02,checkout_start,,,8165,2026-04-15T12:25:47Z,checkout,LAPTOP
EVT_004281,US_429,SSN_US_429_01,search,,laptop rtx dưới 30tr,,2026-04-08T03:24:00Z,products_list,LAPTOP
EVT_004282,US_429,SSN_US_429_02,view,6,,50001,2026-04-08T03:24:28Z,product_detail,LAPTOP
EVT_004283,US_429,SSN_US_429_01,paginate,,,3202,2026-04-08T03:27:29Z,products_list,LAPTOP
EVT_004284,US_429,SSN_US_429_02,remove_from_cart,4,,5785,2026-04-08T03:27:45Z,cart,LAPTOP
EVT_004285,US_429,SSN_US_429_01,purchase,13,,7852,2026-04-08T03:28:40Z,checkout_success,LAPTOP
EVT_004286,US_429,SSN_US_429_02,checkout_start,,,7935,2026-04-08T03:30:24Z,checkout,LAPTOP
EVT_004287,US_429,SSN_US_429_01,sort,,sort: newest,,2026-04-08T03:32:01Z,products_list,LAPTOP
EVT_004288,US_429,SSN_US_429_02,chat,1,Có hỗ trợ Thunderbolt/USB4 không?,,2026-04-08T03:35:41Z,chat_widget,LAPTOP
EVT_004289,US_429,SSN_US_429_01,add_to_cart,13,,4761,2026-04-08T03:38:24Z,cart,LAPTOP
EVT_004290,US_429,SSN_US_429_02,filter,,filter: screen=oled,,2026-04-08T03:38:53Z,products_list,LAPTOP
EVT_004291,US_430,SSN_US_430_01,purchase,5,,10337,2026-04-07T01:13:00Z,checkout_success,LAPTOP
EVT_004292,US_430,SSN_US_430_02,chat,14,Trọng lượng khoảng bao nhiêu kg?,,2026-04-07T01:16:02Z,chat_widget,LAPTOP
EVT_004293,US_430,SSN_US_430_01,search,,laptop msi 25-30tr,,2026-04-07T01:16:20Z,products_list,LAPTOP
EVT_004294,US_430,SSN_US_430_02,add_to_cart,3,,2839,2026-04-07T01:18:17Z,cart,LAPTOP
EVT_004295,US_430,SSN_US_430_01,checkout_start,,,10476,2026-04-07T01:20:08Z,checkout,LAPTOP
EVT_004296,US_430,SSN_US_430_02,sort,,sort: price_asc,,2026-04-07T01:23:51Z,products_list,LAPTOP
EVT_004297,US_430,SSN_US_430_01,filter,,filter: price<=10000000,,2026-04-07T01:26:00Z,products_list,LAPTOP
EVT_004298,US_430,SSN_US_430_02,view,11,,66016,2026-04-07T01:27:38Z,product_detail,LAPTOP
EVT_004299,US_430,SSN_US_430_01,remove_from_cart,11,,4113,2026-04-07T01:28:13Z,cart,LAPTOP
EVT_004300,US_430,SSN_US_430_02,paginate,,,850,2026-04-07T01:31:48Z,products_list,LAPTOP
EVT_004301,US_431,SSN_US_431_01,filter,,filter: brand=dell,,2026-04-05T18:32:00Z,products_list,LAPTOP
EVT_004302,US_431,SSN_US_431_02,view,12,,59557,2026-04-05T18:33:16Z,product_detail,LAPTOP
EVT_004303,US_431,SSN_US_431_01,purchase,10,,11377,2026-04-05T18:33:55Z,checkout_success,LAPTOP
EVT_004304,US_431,SSN_US_431_02,paginate,,,2327,2026-04-05T18:36:13Z,products_list,LAPTOP
EVT_004305,US_431,SSN_US_431_01,chat,8,Màn hình 14 inch làm việc có đủ không?,,2026-04-05T18:39:42Z,chat_widget,LAPTOP
EVT_004306,US_431,SSN_US_431_02,add_to_cart,14,,5882,2026-04-05T18:41:17Z,cart,LAPTOP
EVT_004307,US_431,SSN_US_431_01,sort,,sort: price_asc,,2026-04-05T18:43:00Z,products_list,LAPTOP
EVT_004308,US_431,SSN_US_431_02,search,,laptop render nhẹ sketchup,,2026-04-05T18:46:31Z,products_list,LAPTOP
EVT_004309,US_431,SSN_US_431_01,checkout_start,,,10711,2026-04-05T18:48:29Z,checkout,LAPTOP
EVT_004310,US_431,SSN_US_431_02,remove_from_cart,7,,1455,2026-04-05T18:51:53Z,cart,LAPTOP
EVT_004311,US_432,SSN_US_432_01,view,14,,50087,2026-04-11T22:37:00Z,product_detail,LAPTOP
